local code,text,table_name,parent_varname,local code system,code,display,code system,comment
V85.44,V85.44,condition,Other Code,condition_description,V85.44,"Body Mass Index 60.0-69.9, adult",http://hl7.org/fhir/sid/icd-9-cm,
Z68.44,Z68.44,condition,Other Code,condition_description,Z68.44,"Body mass index [BMI] 60.0-69.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
F71,F71,condition,Other Code,condition_description,F71,Moderate intellectual disabilities,http://hl7.org/fhir/sid/icd-10-cm,
E11.65,E11.65,condition,Other Code,condition_description,E11.65,Type 2 diabetes mellitus with hyperglycemia,http://hl7.org/fhir/sid/icd-10-cm,
D72.829,D72.829,condition,Other Code,condition_description,D72.829,"Elevated white blood cell count, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
786.52,786.52,condition,Other Code,condition_description,786.52,Painful respiration,http://hl7.org/fhir/sid/icd-9-cm,
L02.93,L02.93,condition,Other Code,condition_description,L02.93,"Carbuncle, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
M77.9,M77.9,condition,Other Code,condition_description,M77.9,"Enthesopathy, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
E11.42,E11.42,condition,Other Code,condition_description,E11.42,Type 2 diabetes mellitus with diabetic polyneuropathy,http://hl7.org/fhir/sid/icd-10-cm,
B34.8,B34.8,condition,Other Code,condition_description,B34.8,Other viral infections of unspecified site,http://hl7.org/fhir/sid/icd-10-cm,
A49.9,A49.9,condition,Other Code,condition_description,A49.9,"Bacterial infection, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H52.31,H52.31,condition,Other Code,condition_description,H52.31,Anisometropia,http://hl7.org/fhir/sid/icd-10-cm,
J69.0,J69.0,condition,Other Code,condition_description,J69.0,Pneumonitis due to inhalation of food and vomit,http://hl7.org/fhir/sid/icd-10-cm,
R80.9,R80.9,condition,Other Code,condition_description,R80.9,"Proteinuria, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
E28.2,E28.2,condition,Other Code,condition_description,E28.2,Polycystic ovarian syndrome,http://hl7.org/fhir/sid/icd-10-cm,
E11.29,E11.29,condition,Other Code,condition_description,E11.29,Type 2 diabetes mellitus with other diabetic kidney complication,http://hl7.org/fhir/sid/icd-10-cm,
J45.901,J45.901,condition,Other Code,condition_description,J45.901,Unspecified asthma with (acute) exacerbation,http://hl7.org/fhir/sid/icd-10-cm,
R06.00,R06.00,condition,Other Code,condition_description,R06.00,"Dyspnea, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
N94.9,N94.9,condition,Other Code,condition_description,N94.9,Unspecified condition associated with female genital organs and menstrual cycle,http://hl7.org/fhir/sid/icd-10-cm,
Z09,Z09,condition,Other Code,condition_description,Z09,Encounter for follow-up examination after completed treatment for conditions other than malignant neoplasm,http://hl7.org/fhir/sid/icd-10-cm,
E11.649,E11.649,condition,Other Code,condition_description,E11.649,Type 2 diabetes mellitus with hypoglycemia without coma,http://hl7.org/fhir/sid/icd-10-cm,
F17.200,F17.200,condition,Other Code,condition_description,F17.200,"Nicotine dependence, unspecified, uncomplicated",http://hl7.org/fhir/sid/icd-10-cm,
E66.2,E66.2,condition,Other Code,condition_description,E66.2,Morbid (severe) obesity with alveolar hypoventilation,http://hl7.org/fhir/sid/icd-10-cm,
R26.2,R26.2,condition,Other Code,condition_description,R26.2,"Difficulty in walking, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
Z71.82,Z71.82,condition,Other Code,condition_description,Z71.82,Exercise counseling,http://hl7.org/fhir/sid/icd-10-cm,
Z71.3,Z71.3,condition,Other Code,condition_description,Z71.3,Dietary counseling and surveillance,http://hl7.org/fhir/sid/icd-10-cm,
H25.013,H25.013,condition,Other Code,condition_description,H25.013,"Cortical age-related cataract, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
J36,J36,condition,Other Code,condition_description,J36,Peritonsillar abscess,http://hl7.org/fhir/sid/icd-10-cm,
E11.8,E11.8,condition,Other Code,condition_description,E11.8,Type 2 diabetes mellitus with unspecified complications,http://hl7.org/fhir/sid/icd-10-cm,
Y93.01,Y93.01,condition,Other Code,condition_description,Y93.01,"Activity, walking, marching and hiking",http://hl7.org/fhir/sid/icd-10-cm,
W01.0XXA,W01.0XXA,condition,Other Code,condition_description,W01.0XXA,"Fall on same level from slipping, tripping and stumbling without subsequent striking against object, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Y92.512,Y92.512,condition,Other Code,condition_description,Y92.512,"Supermarket, store or market as the place of occurrence of the external cause",http://hl7.org/fhir/sid/icd-10-cm,
S70.01XA,S70.01XA,condition,Other Code,condition_description,S70.01XA,"Contusion of right hip, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Z02.89,Z02.89,condition,Other Code,condition_description,Z02.89,Encounter for other administrative examinations,http://hl7.org/fhir/sid/icd-10-cm,
I26.94,I26.94,condition,Other Code,condition_description,I26.94,Multiple subsegmental thrombotic pulmonary emboli without acute cor pulmonale,http://hl7.org/fhir/sid/icd-10-cm,
E88.09,E88.09,condition,Other Code,condition_description,E88.09,"Other disorders of plasma-protein metabolism, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
J12.82,J12.82,condition,Other Code,condition_description,J12.82,Pneumonia due to coronavirus disease 2019,http://hl7.org/fhir/sid/icd-10-cm,
E11.3393,E11.3393,condition,Other Code,condition_description,E11.3393,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
J96.11,J96.11,condition,Other Code,condition_description,J96.11,Chronic respiratory failure with hypoxia,http://hl7.org/fhir/sid/icd-10-cm,
Z86.711,Z86.711,condition,Other Code,condition_description,Z86.711,Personal history of pulmonary embolism,http://hl7.org/fhir/sid/icd-10-cm,
N92.6,N92.6,condition,Other Code,condition_description,N92.6,"Irregular menstruation, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
132.9,132.9,condition,Other Code,condition_description,132.9,"Pediculosis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
389,389,condition,Other Code,condition_description,389,Hearing loss,http://hl7.org/fhir/sid/icd-9-cm,
382,382,condition,Other Code,condition_description,382,Suppurative and unspecified otitis media,http://hl7.org/fhir/sid/icd-9-cm,
781.2,781.2,condition,Other Code,condition_description,781.2,Abnormality of gait,http://hl7.org/fhir/sid/icd-9-cm,
461.9,461.9,condition,Other Code,condition_description,461.9,"Acute sinusitis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
381.3,381.3,condition,Other Code,condition_description,381.3,Other and unspecified chronic nonsuppurative otitis media,http://hl7.org/fhir/sid/icd-9-cm,
273.8,273.8,condition,Other Code,condition_description,273.8,Other disorders of plasma protein metabolism,http://hl7.org/fhir/sid/icd-9-cm,
389.06,389.06,condition,Other Code,condition_description,389.06,"Conductive hearing loss, bilateral",http://hl7.org/fhir/sid/icd-9-cm,
472,472,condition,Other Code,condition_description,472,Chronic pharyngitis and nasopharyngitis,http://hl7.org/fhir/sid/icd-9-cm,
714.3,714.3,condition,Other Code,condition_description,714.3,Juvenile chronic polyarthritis,http://hl7.org/fhir/sid/icd-9-cm,
368,368,condition,Other Code,condition_description,368,Visual disturbances,http://hl7.org/fhir/sid/icd-9-cm,
79.99,79.99,condition,Other Code,condition_description,79.99,"Unspecified operation on bone injury, other specified bone",http://hl7.org/fhir/sid/icd-9-cm,
112.3,112.3,condition,Other Code,condition_description,112.3,Candidiasis of skin and nails,http://hl7.org/fhir/sid/icd-9-cm,
695.89,695.89,condition,Other Code,condition_description,695.89,Other specified erythematous conditions,http://hl7.org/fhir/sid/icd-9-cm,
381.02,381.02,condition,Other Code,condition_description,381.02,Acute mucoid otitis media,http://hl7.org/fhir/sid/icd-9-cm,
273.9,273.9,condition,Other Code,condition_description,273.9,Unspecified disorder of plasma protein metabolism,http://hl7.org/fhir/sid/icd-9-cm,
382.01,382.01,condition,Other Code,condition_description,382.01,Acute suppurative otitis media with spontaneous rupture of eardrum,http://hl7.org/fhir/sid/icd-9-cm,
381.4,381.4,condition,Other Code,condition_description,381.4,"Nonsuppurative otitis media, not specified as acute or chronic",http://hl7.org/fhir/sid/icd-9-cm,
L20.82,L20.82,condition,Other Code,condition_description,L20.82,Flexural eczema,http://hl7.org/fhir/sid/icd-10-cm,
H53.002,H53.002,condition,Other Code,condition_description,H53.002,"Unspecified amblyopia, left eye",http://hl7.org/fhir/sid/icd-10-cm,
Z00.129,Z00.129,condition,Other Code,condition_description,Z00.129,Encounter for routine child health examination without abnormal findings,http://hl7.org/fhir/sid/icd-10-cm,
L03.317,L03.317,condition,Other Code,condition_description,L03.317,Cellulitis of buttock,http://hl7.org/fhir/sid/icd-10-cm,
S89.91XA,S89.91XA,condition,Other Code,condition_description,S89.91XA,"Unspecified injury of right lower leg, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
M93.961,M93.961,condition,Other Code,condition_description,M93.961,"Osteochondropathy, unspecified, right lower leg",http://hl7.org/fhir/sid/icd-10-cm,
L02.214,L02.214,condition,Other Code,condition_description,L02.214,Cutaneous abscess of groin,http://hl7.org/fhir/sid/icd-10-cm,
Z87.2,Z87.2,condition,Other Code,condition_description,Z87.2,Personal history of diseases of the skin and subcutaneous tissue,http://hl7.org/fhir/sid/icd-10-cm,
N90.60,N90.60,condition,Other Code,condition_description,N90.60,Unspecified hypertrophy of vulva,http://hl7.org/fhir/sid/icd-10-cm,
N83.202,N83.202,condition,Other Code,condition_description,N83.202,"Unspecified ovarian cyst, left side",http://hl7.org/fhir/sid/icd-10-cm,
M25.569,M25.569,condition,Other Code,condition_description,M25.569,Pain in unspecified knee,http://hl7.org/fhir/sid/icd-10-cm,
H68.133,H68.133,condition,Other Code,condition_description,H68.133,"Extrinsic cartilagenous obstruction of Eustachian tube, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
L56.8,L56.8,condition,Other Code,condition_description,L56.8,Other specified acute skin changes due to ultraviolet radiation,http://hl7.org/fhir/sid/icd-10-cm,
K20.90,K20.90,condition,Other Code,condition_description,K20.90,"Esophagitis, unspecified without bleeding",http://hl7.org/fhir/sid/icd-10-cm,
766,766,condition,Other Code,condition_description,766,Disorders relating to long gestation and high birthweight,http://hl7.org/fhir/sid/icd-9-cm,
779.81,779.81,condition,Other Code,condition_description,779.81,Neonatal bradycardia,http://hl7.org/fhir/sid/icd-9-cm,
775,775,condition,Other Code,condition_description,775,Endocrine and metabolic disturbances specific to the fetus and newborn,http://hl7.org/fhir/sid/icd-9-cm,
761.3,761.3,condition,Other Code,condition_description,761.3,Polyhydramnios affecting fetus or newborn,http://hl7.org/fhir/sid/icd-9-cm,
770.6,770.6,condition,Other Code,condition_description,770.6,Transitory tachypnea of newborn,http://hl7.org/fhir/sid/icd-9-cm,
789.5,789.5,condition,Other Code,condition_description,789.5,Ascites,http://hl7.org/fhir/sid/icd-9-cm,
774.6,774.6,condition,Other Code,condition_description,774.6,Unspecified fetal and neonatal jaundice,http://hl7.org/fhir/sid/icd-9-cm,
511.9,511.9,condition,Other Code,condition_description,511.9,Unspecified pleural effusion,http://hl7.org/fhir/sid/icd-9-cm,
771.81,771.81,condition,Other Code,condition_description,771.81,Septicemia [sepsis] of newborn,http://hl7.org/fhir/sid/icd-9-cm,
V57.3,V57.3,condition,Other Code,condition_description,V57.3,Care involving speech-language therapy,http://hl7.org/fhir/sid/icd-9-cm,
57,57,condition,Other Code,condition_description,57,Operations on urinary bladder,http://hl7.org/fhir/sid/icd-9-cm,
315.32,315.32,condition,Other Code,condition_description,315.32,Mixed receptive-expressive language disorder,http://hl7.org/fhir/sid/icd-9-cm,
315.31,315.31,condition,Other Code,condition_description,315.31,Expressive language disorder,http://hl7.org/fhir/sid/icd-9-cm,
57.9,57.9,condition,Other Code,condition_description,57.9,Other operations on bladder,http://hl7.org/fhir/sid/icd-9-cm,
686.9,686.9,condition,Other Code,condition_description,686.9,Unspecified local infection of skin and subcutaneous tissue,http://hl7.org/fhir/sid/icd-9-cm,
34,34,condition,Other Code,condition_description,34,"Operations on chest wall, pleura, mediastinum, and diaphragm",http://hl7.org/fhir/sid/icd-9-cm,
684,684,condition,Other Code,condition_description,684,Impetigo,http://hl7.org/fhir/sid/icd-9-cm,
V67.59,V67.59,condition,Other Code,condition_description,V67.59,Other follow-up examination,http://hl7.org/fhir/sid/icd-9-cm,
464.4,464.4,condition,Other Code,condition_description,464.4,Croup,http://hl7.org/fhir/sid/icd-9-cm,
V85.54,V85.54,condition,Other Code,condition_description,V85.54,"Body Mass Index, pediatric, greater than or equal to 95th percentile for age",http://hl7.org/fhir/sid/icd-9-cm,
V01.89,V01.89,condition,Other Code,condition_description,V01.89,Contact with or exposure to other communicable diseases,http://hl7.org/fhir/sid/icd-9-cm,
784.42,784.42,condition,Other Code,condition_description,784.42,Dysphonia,http://hl7.org/fhir/sid/icd-9-cm,
474,474,condition,Other Code,condition_description,474,Chronic disease of tonsils and adenoids,http://hl7.org/fhir/sid/icd-9-cm,
F80.2,F80.2,condition,Other Code,condition_description,F80.2,Mixed receptive-expressive language disorder,http://hl7.org/fhir/sid/icd-10-cm,
H93.25,H93.25,condition,Other Code,condition_description,H93.25,Central auditory processing disorder,http://hl7.org/fhir/sid/icd-10-cm,
J05.0,J05.0,condition,Other Code,condition_description,J05.0,Acute obstructive laryngitis [croup],http://hl7.org/fhir/sid/icd-10-cm,
Z68.54,Z68.54,condition,Other Code,condition_description,Z68.54,"Body mass index [BMI] pediatric, 95th percentile for age to less than 120% of the 95th percentile for age",http://hl7.org/fhir/sid/icd-10-cm,
B34.9,B34.9,condition,Other Code,condition_description,B34.9,"Viral infection, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z96.22,Z96.22,condition,Other Code,condition_description,Z96.22,Myringotomy tube(s) status,http://hl7.org/fhir/sid/icd-10-cm,
S92.324D,S92.324D,condition,Other Code,condition_description,S92.324D,"Nondisplaced fracture of second metatarsal bone, right foot, subsequent encounter for fracture with routine healing",http://hl7.org/fhir/sid/icd-10-cm,
Z00.121,Z00.121,condition,Other Code,condition_description,Z00.121,Encounter for routine child health examination with abnormal findings,http://hl7.org/fhir/sid/icd-10-cm,
D58.2,D58.2,condition,Other Code,condition_description,D58.2,Other hemoglobinopathies,http://hl7.org/fhir/sid/icd-10-cm,
G47.39,G47.39,condition,Other Code,condition_description,G47.39,Other sleep apnea,http://hl7.org/fhir/sid/icd-10-cm,
V06.4,V06.4,condition,Other Code,condition_description,V06.4,Need for prophylactic vaccination and inoculation against measles-mumps-rubella (MMR),http://hl7.org/fhir/sid/icd-9-cm,
V06.3,V06.3,condition,Other Code,condition_description,V06.3,Need for prophylactic vaccination and inoculation against diptheria-tetanus- pertussis with poliomyelitis [DTP + polio],http://hl7.org/fhir/sid/icd-9-cm,
52.9,52.9,condition,Other Code,condition_description,52.9,Other operations on pancreas,http://hl7.org/fhir/sid/icd-9-cm,
V05.4,V05.4,condition,Other Code,condition_description,V05.4,Need for prophylactic vaccination and inoculation against varicella,http://hl7.org/fhir/sid/icd-9-cm,
372,372,condition,Other Code,condition_description,372,Disorders of conjunctiva,http://hl7.org/fhir/sid/icd-9-cm,
372.3,372.3,condition,Other Code,condition_description,372.3,Other and unspecified conjunctivitis,http://hl7.org/fhir/sid/icd-9-cm,
V30.00,V30.00,condition,Other Code,condition_description,V30.00,"Single liveborn, born in hospital, delivered without mention of cesarean section",http://hl7.org/fhir/sid/icd-9-cm,
